Tweet_ID,Tweet,Sentiment
1577,"Like everyone else we've been avidly watching Nigella - the black pudding meatballs and brown butter colcannon are divine. Also, belated sweet potato pie with buttermilk pastry",1
1578,@user @user I like candy corn,1
1579,Cauliflower bajhi looks fit ChefvsCornershop,1
1580,Just made Vegan Spinach Dip 😋,1
1581,Good morning pumpkin 🥺,1
1582,Sweet Dumpling squash + a yellow onion + a celery bunch + a couple of fennel stalks + a large dollop of Greek yogurt = fucking *amazing* soup.,1
1583,@user I'm not vegan but I loooove veggie gyros with eggplant 👍👍,1
1584,made omelet with country ham spinach and cheese because we didnt have any peppers but it was still scrumptious,1
1585,"@user Say it tf again, these grown ass man babies need to hold themselves accountable",0
1586,"Foods I don’t like: (in no particular order) Avocados 🥑 Tomatoes 🍅 Cucumbers 🥒 Eggs 🥚 Fish 🐟 Peanuts 🥜 (allergic) Olives 🫒 Cantaloupes 🍈 Honeydew Melon Squash Okra Meat from innards, gizzards, hearts, livers, snouts, beaks, feet, eyes, tongues, CHITTERLINGS 🥴",0
1587,RT @user But here it is! Anniversary carrot cake ☺️,1
1588,these are available in my shop! the mushroom and pacifier ones have more color options! ✨link in bio ✨,1
1589,Thanks to corona it feels like I’m constantly sniffing horse radish 🙂,1
1590,"Bonjour! Let's make a sandwich to start a happy day! Open the fridge, and grab two pieces of bagels. Take chicken breasts as the protein, onion and spinach as veggies. Finally, add some mustard and cheddar cheese. Have it with a cup of breakfast tea. Enjoy your morning!",1
1591,RT @user Pumpkin Crinkle Cookies. These are so good!💗💗💗 PumpkinCookies EatWithCali BakingMama,1
1592,"honesty go fuck yourself, like you cucumber muncher that likes nans",0
1593,"Wanted to stay indoors the whole day, avocado na pilipili ndio imenitoa, this Eldoret sun is terrible",0
1594,white peopleeeeeee there is more to seasoning than salt and pepper 😔and there is something called marinating. and tabitha brown i am NOT eating your carrot dog -a vegetarian,0
1595,"What a beautiful winters day to dine alfresco in our heated courtyard 🍽 Enjoy glass of bubbles with our South Downs venison, soft polenta, braised red cabbage, roasted pear. 🥂 alfescodining brightonoutdoors letscelebrate eatbeautiful winterstyle localsuppliers sussex",1
1596,@user literally laying in bed with carrots and celery and Oj. I appreciate you bro 🖤,1
1597,"I had a pretty intense mushroom trip Friday night and all I gotta say is, @user music makes so much more sense",1
1598,How is this even a story? This is Ben Shapiro’s right wing news company. It baffles me that they rave about fake new but then post the equivalent of an onion article. Wtf are conservatives omg 💀,0
1599,Why the fuck is this guy holding an eggplant,0
1600,"If you give your girl garbage weed to chief on while you're puffin on some good shit, you're not a hustler or a baller. You're just a selfish ass little bitch. Ladies: fall back and go smoke some hippie lettuce by your damn self. 😂🌿🌬💨☮",0
1601,"@user @user @user Yo man. none of these services help you, not a single one. They have a handful of people they prop up to go out and promote their shit, everyone else is fighting over the randoms that are looking for smaller streamers to support, which are outnumbered 100/1",0
1602,"The facebook game: 'What vegtable do you see? 🤪😂"" The result; MIRANDA SEES CARROT WHICH MEANS SHEIS THE MOST BEAUTIFUL AND LOYAL PERSON YOU WILL EVER MEET, HER SOUL IS PURE AND PERFECT, I WILL BE NAMING MY FIRST BORN AFTER HER, I PRAISE MIRANDA AND WOULD DIE FOR HER.",1
1603,Celery 😭 one thing I will never ever eat,0
1604,Who the fuck runs the Mushroom Kingdom Medical Board,0
1605,@user i prefer my cabbage raw... loving the crunch.,1
1606,"The Princess of Pomeranian Province has been sleeping for many hours during the day. Breakfast was fine, dinner good. On supper She had fish in tomato suce and sipped quite a shot of multivitamin fruit-veggie juice. She feels well.",1
1607,@user @user Don't bother responding to Tweets from people with an IQ of a turnip.,0
1608,RT @user @user Garlic and onions have really been the staple to so many great meals. Their impact is undeniable 😍,1
1609,especially since i freehand season the roasted brussels/broccoli and the red beans &amp; quinoa AND NEVER MISS 🥅,1
1610,Stupid hot tomato in a panini burst and now I have a blister on my chin that makes me look like a vampire 😭 luckily I wear a mask everywhere,0
1611,Lovely bit of (Xmas) Balkan history and a great recipe. You’d need quite a few people to eat it but it would make a great &amp; unusual over Christmas. Stuffed cabbage is filling. Some improvisation needed. Not much smoked beef or pork in the SW. get brining some cabbage leaves!,1
1612,RT @user Celery fuckin sucks,0
1613,Truth be told yamaguchi is cute in normal but damn his hot when badass Now i'm simping over yams😝😌,1
1614,"RT @user Your Nation Is Desolate,Your Cities Burned With Fire,Your Fields Are Been Stripped By Foreigners Right Before Your Eyes,…",0
1615,It is NOT green bean casserole season. FOH with that shit. Spicy green beans all day. Take your creamy ass green beans and go!,0
1616,"I do LOVE cauliflower and this recipe is so easy! Made with spicy Sriracha, garlic + olive oil and roasted in the oven - DELICIOUS. RECIPE &gt;&gt; foodie cauliflower",1
1617,is cw self hatred a thing?? because first of all i got Sakusa telling me their is something wrong with me and now i have yams telling me i don’t love myself…,0
1618,"@user @user @user They would cut open your back and then slowly tie ropes around your ribs and slowly pull back to rip open your chest all while you're still alive, plus they would constantly pour salt onto the wounds to make it worse",0
1619,@user @user The great thing about baby corn is you can eat it like Tom Hanks and it doesn't get stuck in your teeth.,1
1620,@user It's so bizarre to see all these bootlicking sycophants think Trump is going to pay them back for their loyalty one day. Trump would squash them like an ant on he ground if it doesn't benefit him 100%,0
1621,@user I love cucumber sis. Good for my skin. Idk about you.,1
1622,"@user I hate her racist guts so much. She's the embodiment of white female privilege, I just cant. If somebody deserves to be cancelled, its Lettuce for starting the John Boyega hate train in January. 🤬",0
1623,@user @user i’m beinf serious radish i’m not feeling well leave me alone,0
1624,@user CORN also U DOOOO I honrleuy LOVR HOW U DRAW LUCIFACE HAIR ITS SOOO NCIEE PLEASE GIVE URSELF MORE CREDIT BOOBOOSAN ITS SO GOOD🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺,1
1625,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Good day,, stay safe TheBreeHour",1
1626,"I see your last minute, easily avoided, embarrassingly awful, cancellation of Christmas and I raise you a cheesy, potato, swede, parsnip, celeriac pie with roasted cauliflower and a lot of beer.",0
1627,The way I cook my kale is so good. Omg😩,1
1628,@user no. No. NO!!! Next you'll be telling us you nearly put carrot in your pasty!,0
1629,"2 meat lasagna , spinach salad w/ grilled chicken and garlic bread sticks tonight 🥰😋",1
1630,@user dont believe all this they'll say if you breathe that means you're an asparagus or something,0
1631,"@user Could make a Squahs stuffed with Cranberries, Lentils/Quinoa and Mushrooms, much nicer than a nut roast",1
1632,@user @user Alan’s column goes in the Telegraph. The people of S10 would be choking on their quinoa with that kind of language,0
1633,My first kimchi. Based on Maangchi's recipe for garlic chives at Will be ready in a few days but it already tastes good!,1
1634,i could squash this man like a bug,0
1635,Angry India farmer destroys cauliflower crops over poor prices,0
1636,"today is still a day where i want to watch ""Sir Giant Cabbage and cool tormented knight""",1
1637,Feeling like a couch potato? Love horses and wildlife? African Horse Safaris look stunning. africanhorsesafaris wildlife LoveHorses nature travel Africa - SAns Newsfeed,1
1638,i forgot to say that i made broth with some a leek garlic mushrooms and red cabbage abd it was rlly good i made a separate broth containing all the spices like chili sauce and soy (i want to simmer it for an hour with some ginger root next time),1
1639,Checkout the new features in Chrome DevTools! A huuuuuuge thanks to @user for speaking at @user,1
1640,"@user Wtf?😬 Is this how they try to do a conversation nowadays?!!?!!?!!☠️ I'm so glad that I quit chatting/ dating and stuff years ago🙅🏼‍♀️...I couldn't take this lvl of dumbness anymore and unfortunately only guys with brains ""big"" as lentils were interested in me🤮",0
1641,@user @user I don’t accept you can be a Romeo without being a pillock.,0
1642,"@user Eeeeep &gt;~&lt; if karina says such nice things about me I’ll have no choice but to transform into a tomato 🥺👉🏻👈🏻 you’ve always been the cutest! Even though you’re so cool on stage, off the stage you’re a cutie 🥺💓",1
1643,my turnip market sucked this week. its 49 bells today and i still have all of mine left 😭,0
1644,@user i love you u better like cucumber sandwiches,1
1645,@user He smells like dirty laundry. Like sourdough bread yeast. Like the last period a woman has. Like fresh cat shit. Like asparagus piss. Like a loser. Like his damned Daddy. StankyTrump,0
1646,RT @user Sack that cabbage head bastard!!! BruceOut,0
1647,@user @user @user @user Absolutely! Broccoli and cauliflower too! Best way to cook those veggies I think!,1
1648,Avocado toast would be so bomb rn with a smoothie,1
1649,🎄Day number 7... ❤️ HEARTY QUINOA AND WHITE BEAN CHILI🌶️ The weather has been cold of late so that means it’s the perfect time for making a nice big pot of piping hot vegetable chili! 🥘 recipes beans chili veggie healthy 12daysofchristmas,1
1650,"@user 🐄 And her pumpkin head shows up on every YouTube. Can't get to the ""skip ads"" button fast enough. ""Hi, Stacey here"". 🤮😡",0
1651,"This stir fried napa cabbage is the perfect takeout-fakeout and is ready in 15 minutes! So, let's make stirfry 🍲😋 feedfeed nom veggies easyrecipes betterthantakeout Get the Recipe 👉",1
1652,"RT @user This Vegan Roasted Cauliflower Green Goddess Salad is addictive, satisfying, and packed with nourishing, feel-good ingr…",1
